nm0137140,BaL1
xs5247,H10
xs7962,BiK10
xs7962,ByH26
xs6132,CaR24
xs6132,DCs30
xs6132,MCh2
xs6132,MiJ5
nm0035316,HaK20
xs7959,BiK10
xs7959,SaF13
xs7621,ASm10
xs7621,KOr1
xs7621,THo20
nm0539562,DL16
nm0539562,JCm25
nm0539562,JCm25
nm0539562,PnM11
xs6615,RHo12
xs10034,FSc25
xs16020,SGa10
xs13475,MB15
xs13475,RDa25
xs15666,RtB1
xs14132,MYa20
xs5708,CNy1
xs2093,RC10
xs7879,BE36
xs12908,KeG10
xs12908,MRy19
xs12908,MtM10
xs12908,TMt10
xs8767,CRd10
xs9638,ESP11
xs11736,IrC95
xs11736,IrC95
xs11736,IrC95
xs16004,SG33
xs16004,SG37
xs16004,SG49
xs16004,SG60
xs16004,xTo10
xs3777,JBi10
xs3777,JBi10
xs3777,RvP6
xs2318,BDu2
xs2318,CBt10
xs2318,JDe35
xs2318,JeS10
xs2318,JDe35
xs2318,JeS10
xs2318,LaK9
xs2318,LaK15
xs2318,MoF1
xs2318,PSv8
xs2318,PWr8
xs2318,RBe6
xs2318,RD19
xs2318,RD25
xs2318,RD35
xs2318,RD43
xs2318,SHp5
xs2318,SS13
xs9835,FJS13
nm0002101,BDu2
nm0000880,AJP3
nm0000880,NNo16
xs5025,GPC10
xs5025,VME13
xs16307,StF4
xs16723,TyN10
xs11543,IIr30
xs11543,IIr30
xs11543,IIr30
xs11543,NeJ22
xs11543,PCh10
xs10141,FZe23
xs10141,LHa17
xs4786,AaB10
xs4786,ChC30
xs4786,RLo11
xs4786,RtY15
xs4786,TGi4
xs4786,TrJ10
xs4786,TrJ12
xs4786,TrJ14
xs4786,TrJ15
xs9824,FGi20
xs8649,InB28
xs8649,InB29
xs8649,InB31
xs8649,InB34
xs8649,InB28
xs8649,InB29
xs8649,InB31
xs8649,InB34
xs8649,InB28
xs8649,InB29
xs8649,InB31
xs8649,InB34
xs8649,RA3
xs13177,LHa16
xs8941,DDu15
xs4231,SRm10
nm0000266,CD8
nm0000266,DDa10
nm0000266,IGu21
nm0000266,IGu21
nm0000266,IGu21
nm0000266,KeA38
nm0000266,MwB10
nm0000266,TYg17
nm0000266,xYa10
xs9679,EZo10
xs8622,ChV35
xs12622,JR70
xs8933,DDo20
xs14491,PaH123
xs11226,HrC10
xs10769,H34
xs4247,AM31
xs4247,HBH30
xs5111,ELM24
xs5111,GSK1
xs5111,PS8
xs11066,HHa47
xs7039,AdL6
xs6710,IdB10
xs7330,AlZ4
xs7330,WAr42
xs4774,C127
xs9064,DLR3
xs13424,LyD10
xs14918,RAl95
xs11193,HoK10
nm0000056,ArP1
nm0000056,DPt21
nm0000056,GRH6
nm0000056,GRH8
nm0000056,GRH10
nm0000056,H81
nm0000056,IGu28
nm0000056,IH34
nm0000056,JaS40
nm0000056,JGs10
nm0000056,JGs20
nm0000056,JIv40
nm0000056,JlC14
nm0000056,IGu28
nm0000056,IH34
nm0000056,IGu28
nm0000056,IH34
nm0000056,JaS40
nm0000056,JGs10
nm0000056,JGs20
nm0000056,JIv40
nm0000056,JlC14
nm0000056,LuM21
nm0000056,MB5
nm0000056,MB5
nm0000056,MR3
nm0000056,MR9
nm0000056,MR12
nm0000056,MRs36
nm0000056,MS21
nm0000056,MvS12
nm0000056,OP31
nm0000056,PNe2
nm0000056,PNe3
nm0000056,PUs6
nm0000056,RAl74
nm0000056,RBe15
nm0000056,RcB13
nm0000056,RcB15
nm0000056,RoJ10
nm0000056,RoR8
nm0000056,RSh10
nm0000056,SP55
nm0000056,SRo20
nm0000056,SRo35
xs7791,BBe21
xs2421,JNs100
xs2421,RAC20
xs2421,ShM15
xs14428,OW3
xs12663,JSb20
xs4039,CD11
nm0069331,TRo1
xs4388,ChB9
xs4388,DaB8
xs4388,GC11
xs4388,GMy45
xs4388,HCP1
xs4388,HH12
xs4388,JPH1
xs4388,JWR8
xs4388,RZL26
xs13348,LSw10
xs13348,W30
xs7810,BdP2
xs9568,EMH10
xs6490,BaD22
xs6490,BaD39
xs6490,GeP10
xs6490,KCo22
xs6490,RtY10
xs6490,TFi11
xs6490,TFi30
xs6490,TFi33
xs9230,DuM20
xs3556,CWh10
xs3556,JIv35
xs3556,JIv35
xs2063,RWi33
xs5502,GiP20
xs5502,KBi10
xs5502,LuV30
xs333,PlL3
xs15211,RGr30
xs156,GGr8
xs156,KeA32
xs156,RoA22
xs8953,DeD60
xs16799,ViH20
xs5726,VJD2
xs7598,ARu10
xs7935,BGi17
xs7935,RFl75
xs15081,RDa12
xs16640,TRb16
nm0121755,POC26
xs5968,GeR1
xs5968,HCP12
xs5968,HK82
xs5968,OW1
xs5968,RcB3
xs5968,StD24
xs5968,VM11
xs7022,AD40
xs6536,H46
xs6536,SHo4
xs16260,SS10
xs13502,MC8
xs13738,MLa10
xs10757,H31
xs7666,AuB10
xs11539,IIl10
xs11539,IIl10
xs11539,IIl10
xs12141,OP23
xs10593,GSj2
xs10593,JNs100
xs10593,VM19
xs6474,PAal
xs6474,Z9110
nm0342488,CCo14
xs3324,SSC1
nm0001136,AKj17
nm0001136,AML1
nm0001136,BBr10
nm0001136,BRf2
nm0001136,BuK5
nm0001136,BuK10
nm0001136,DSW18
nm0001136,DTr3
nm0001136,H80
nm0001136,H84
nm0001136,IFr19
nm0001136,JMl1
nm0001136,JNi1
nm0001136,JoD26
nm0001136,JZu15
nm0001136,MiW23
nm0001136,MRt6
nm0001136,MRt25
nm0001136,MRy7
nm0001136,RCo44
nm0001136,RCo46
nm0001136,RCo47
nm0001136,RNi10
nm0001136,RoA25
nm0001136,SP25
nm0001136,SP35
nm0001136,SRo32
nm0001136,ToG3
nm0001136,TPo8
nm0001136,WHl2
xs9089,DME10
xs12912,KeR10
xs6127,BW9
xs6127,H54
xs6127,HeD105
xs6127,LaB10
xs6127,RSt112
xs6127,SRo2
xs6127,WW66
xs11211,HPe10
xs5733,GAd5
xs5733,RiB15
xs12361,JLz2
xs15648,RSt339
nm0056763,RLi10
xs7211,AJP25
xs7211,BdP25
xs7211,HeB15
xs7211,StZ5
xs3719,BB11
xs3719,DCr30
xs3719,FSc13
xs3719,RhM37
xs14529,PBa1
xs4739,RaT46
xs4739,RoV10
xs4739,WA14
xs14095,MVP5
xs12942,KLo15
xs13706,MKi10
xs2365,DCr18
xs6195,ANi10
xs6195,BRo10
xs6195,BuS10
xs6195,GvS8
xs6195,IMN15
xs6195,IMN15
xs6195,JIv51
xs6195,IMN15
xs6195,IMN15
xs6195,IMN15
xs6195,IMN15
xs6195,JIv51
xs6195,PhJ13
xs6195,PK20
xs6195,QTa3
xs6195,StF5
xs6195,TDe14
xs6195,TGi6
xs2821,FFf10
xs10811,H55
xs10811,HHo5
xs284,AJP5
xs284,Ble19
xs284,CHa25
xs284,GGC14
xs284,HbR21
xs284,JoS12
xs284,MRo10
xs284,OlS18
xs284,TiH10
xs10321,GgE10
xs12389,JMn2
xs12389,VoS48
xs6401,PdB3
xs6401,RHa9
xs5129,DMi27
xs5129,GSy13
xs5129,HCs4
xs5129,JTo3
xs9091,DME13
xs15928,SCl5
xs17185,WR42
xs3702,AII3
xs3702,EK14
xs3702,PhD9
xs3702,StK8
xs12824,JWH100
xs7769,BB6
nm0324845,APl10
xs170,DCs30
xs11452,IFa18
xs11895,JAl20
xs11895,JAl20
xs12000,JCT1
xs12000,JCT1
xs7096,ADx13
xs14707,PlT50
xs8681,ClC50
xs10380,GKe9
nm0000143,GAe10
nm0000143,PSp14
xs1641,ArL58
xs9192,DS49
xs9192,RiF33
xs4870,IH42
xs4870,IH42
xs4870,IH42
xs8931,DDo20
xs10192,GBS130
nm0168262,RLl13
xs14498,PaJ10
xs348,EFo10
xs13769,MLR6
xs13130,LeJ10
xs5340,BaD35
xs5340,BdP11
xs5340,BF9
xs5340,DTr10
xs5340,JoL2
xs5340,LHM3
xs5340,LIC30
xs5340,MiA24
xs5340,PTw1
xs5340,PWe2
xs5340,SMi10
xs5340,SP47
xs12434,JnL10
xs607,DCs30
xs607,FJS22
xs607,GC54
xs607,JSz12
xs607,MrD2
xs607,RSp8
xs607,SuS16
xs607,TLW1
xs607,WaW16
xs5997,DoW51
xs5997,GDo4
xs5997,InA15
xs5997,InA15
xs5997,InA15
xs5997,LM10
xs5997,LwS160
xs5997,MLR4
xs5997,NAC10
xs5997,OP26
xs5997,RdR37
xs5997,WmK14
xs5997,WR40
xs5997,WR40
xs15471,RoP27
xs1821,DMD40
xs1821,GAr58
xs1821,MiG27
xs1821,WW63
xs15710,RtP10
xs13214,LJe1
xs2245,HAv10
xs2245,JGl10
xs2245,JGl10
xs2245,WGi5
xs2245,WGi10
nm1642814,OP26
xs12283,JLa10
xs12283,JLa10
xs12283,RAl93
xs12283,TFy10
xs12283,TSz10
xs15534,RRw33
xs1993,FZ14
xs1993,IS5
xs1993,IS7
xs1993,JCJ10
xs1993,IS5
xs1993,IS7
xs1993,IS5
xs1993,IS7
xs1993,JCJ10
xs1993,MP31
xs1993,RHa8
xs1993,RoA26
xs1993,RoA32
xs1993,RSt410
xs1993,SL23
xs1993,WlD61
xs4219,DSk67
xs4219,GKe9
xs4219,HeD104
xs4219,JNs103
xs4219,NPa3
xs4219,TPo12
xs4219,WW73
xs6904,AAr10
xs6236,CDM51
xs6236,ChR10
xs6236,HBn25
xs6236,VF19
xs6236,WWo10
xs11464,IFr40
xs11464,SL54
xs11464,WFr60
xs3714,H32
xs3714,JqF50
nm0524197,RHo36
xs5804,MOp16
xs5804,NR5
xs9500,EL55
xs9500,MGe10
xs13981,MS3
xs9985,FrM1
xs9985,HbR22
nm0000345,BCr10
nm0000345,DdV1
nm0000345,HeW1
nm0000345,IvR23
nm0000345,IvR23
nm0000345,IvR23
nm0000345,MLm5
nm0000345,PHy15
nm0000345,RbR1
nm0000345,RbR3
nm0000345,RbR10
nm0000345,RUn10
nm0000345,WA26
nm0000345,Z7840
xs17137,WKl41
xs1281,SiN10
xs3631,FFC5
xs3631,RiF35
xs13906,MPi50
xs10208,GC19
xs10208,ICr30
xs10208,MLR22
xs5771,BBe23
xs5771,BGH20
xs5771,ChV45
xs5771,ChW12
xs5771,FC38
xs5771,FZ12
xs5771,GDo78
xs5771,GDo79
xs5771,GDo81
xs5771,GKe1
xs5771,GSy4
xs5771,GSy17
xs5771,HNe25
xs5771,IH26
xs5771,IrC95
xs5771,ISt31
xs5771,JHr10
xs5771,IH26
xs5771,IrC95
xs5771,ISt31
xs5771,IH26
xs5771,IrC95
xs5771,ISt31
xs5771,JHr10
xs5771,JLM14
xs5771,LM110
xs5771,MFr23
xs5771,MLe10
xs5771,MLR50
xs5771,OP26
xs5771,RWh10
xs5771,SK2
xs5771,TWh45
xs5771,TWh50
xs5771,WLa45
xs14722,PMe32
xs2343,MP35
xs2343,RaT26
xs2343,VGu25
xs2343,VGu34
xs2641,JD8
xs2641,JD8
xs8109,BrW101
xs5977,BnS10
xs5977,DRu15
xs5977,ESc10
xs5977,NLB11
xs5977,PFr15
xs5977,SvB10
xs5977,Z9880
xs8073,BRf2
xs1977,HH29
xs1977,WAS115
xs12221,JJB1
xs12221,JJB1
xs4307,AEG70
xs4307,ChV20
xs4307,WW65
xs10532,GrB10
xs13822,MN31
xs11110,HK82
xs11766,IRu10
xs11766,IRu10
xs11766,IRu10
xs15806,RWF8
xs15806,RWF10
nm0244151,CKl2
xs4042,RSl10
xs8472,CDM17
xs7182,AiE10
xs15986,SeL55
xs12439,JnL18
xs14692,PK22
xs249,StD33
nm0403134,IPq10
nm0403134,IPq10
nm0403134,IPq10
xs14913,RAl93
xs14913,RbR18
xs13355,LuB21
xs13390,LvK8
xs15918,SCa10
xs4934,LGr10
xs16024,SGB60
xs7375,AmH10
xs826,FLl80
xs826,ML9
xs12560,JqB15
xs12646,JRu12
xs8814,CuB44
xs8814,FLl85
xs8814,WKH52
xs8404,CCG8
xs7392,AMi12
xs7392,JAv10
xs7392,JAv10
xs7392,LaK15
xs7392,RoJ20
xs7392,WA22
xs12661,JSb20
xs4818,NT45
xs5357,OW10
xs15316,RLB10
xs15631,RSt116
xs15442,RoH30
xs11936,JBC27
xs11936,JBC27
xs8021,BnM10
xs4856,ADw75
xs4856,ADw80
xs4856,EG20
xs4856,ELu49
xs4856,GS3
xs4856,HBH30
xs4856,HBH35
xs4856,LlB61
xs4856,LlB83
xs4856,PhK28
xs4856,WLa20
xs4856,WLa21
xs4856,WLa22
xs4856,WLa24
xs4856,WW42
xs12,DS38
xs12,EdC10
xs12,FFf10
xs12,MLH20
xs12,RbH10
nm0518687,TSy12
xs1388,H26
xs1388,H30
xs1388,H32
xs1388,HeM20
xs1376,DMD35
xs1376,IS3
xs1376,IS3
xs1376,IS3
xs1376,JN12
xs1376,MP6
xs1376,MP11
xs1376,WaF15
xs10529,GrB10
xs2220,DS13
xs2220,DS28
xs2220,GS16
xs2220,HbR6
xs2220,IrK2
xs2220,IrK2
xs2220,IrK2
xs2220,MFr2
xs2220,NJ7
xs2220,PaH118
xs2220,RcB13
xs14608,PGr10
xs3925,HJ5
xs3925,JNi1
xs7217,AK50
xs7217,MPa1
xs9242,DvR10
xs10701,GvM10
xs9046,GTr12
xs12592,JqM11
xs11213,HPo10
xs2904,HH25
xs2904,NML5
xs15998,SfP6
nm0869981,IMN10
nm0869981,IMN15
nm0869981,IMN10
nm0869981,IMN15
nm0869981,IMN10
nm0869981,IMN15
xs17234,WW67
xs16562,THo20
xs7041,AdL14
xs7041,ARb1
xs7041,LVa10
xs7041,NJi10
xs7041,PM10
xs4793,ADv22
xs4793,AMi19
xs4793,BrP15
xs4793,DFi15
xs4793,IMd17
xs4793,JIv45
xs4793,IMd17
xs4793,IMd17
xs4793,JIv45
xs4793,PHo10
xs4793,SKo2
xs4793,Sko5
xs4793,Z9676
xs15180,RFl20
xs13794,MlW10
xs13777,MLR39
xs6374,JW17
xs1030,RiF52
xs4009,KeR10
xs4009,MS21
xs4009,WaW3
xs11551,IiS17
xs11551,IiS17
xs11551,IiS17
xs9998,FRo20
xs9998,JFC10
xs9998,JFC10
xs11082,HIL5
xs811,BHu10
xs811,BTh15
xs811,DPt42
xs811,FWh10
xs811,GfD11
xs811,IWk5
xs811,JDB12
xs811,IWk5
xs811,IWk5
xs811,JDB12
xs811,MBb10
xs811,RA19
xs811,RaH15
xs811,Z9595
xs7848,BDu3
xs7848,BRf2
xs7848,JD25
xs7848,JD25
xs7848,MS4
xs7848,PBo3
xs7848,PM4
xs7848,WFr36
xs11929,JBC14
xs11929,JBC14
xs11929,VGu19
xs13005,KuF10
xs10564,GrR15
xs2557,PBa4
xs12689,JSz12
xs4926,FB27
xs3746,DS6
xs3746,RKi10
xs3746,RSt105
xs12220,JJB1
xs12220,JJB15
xs12220,JJB1
xs12220,JJB15
nm0948045,nYo15
xs7164,AgH13
xs7164,BrR1
xs7164,BrR5
xs6611,WlB14
xs8669,ClC8
nm0091899,IMN12
nm0091899,IMN12
nm0091899,IMN12
xs11362,ICr2
xs1085,AAl10
xs1085,IGu31
xs1085,IGu31
xs1085,IGu31
xs1085,LGt32
xs1085,SP46
xs11438,IF91
xs6084,LeN3
xs6084,NiM12
xs6084,RWi38
xs6084,WSh1
xs8520,CEa5
xs8520,SLo1
xs7334,AlZ5
xs14989,RBt17
xs3742,AnC10
xs13191,LiA10
nm0000295,IS32
nm0000295,JIv51
nm0000295,IS32
nm0000295,IS32
nm0000295,JIv51
nm0000295,KBr14
nm0000295,SfS10
xs14172,NF4
xs16911,WA11
xs13140,LeN4
xs13140,NiM30
xs13525,MCJ10
xs17036,WCr42
xs11415,IDx5
xs11415,WaW10
xs16580,TiB5
xs2527,ADw17
xs2527,AM23
xs2527,C112
xs2527,C118
xs2527,C119
xs2527,C121
xs2527,C123
xs2527,DaB21
xs2527,DeD18
xs2527,ElN14
xs2527,ESl30
xs2527,FC25
xs2527,GDo23
xs2527,HKo21
xs2527,ICr28
xs2527,IMS25
xs2527,IrR8
xs2527,IMS25
xs2527,IrR8
xs2527,IMS25
xs2527,IrR8
xs2527,JW17
xs2527,LlB78
xs2527,RaW61
xs2527,RaW64
xs2527,RaW66
xs2527,RaW72
xs2527,RxI1
xs2527,RZL15
xs2527,VSh23
xs2527,WlD19
xs2527,WmK18
xs9918,FNm5
xs9918,FNm10
xs1435,ArH227
xs1435,AVL11
xs1435,C171
xs1435,CEa3
xs1435,HeD105
xs1435,IH15
xs1435,JCn20
xs1435,IH15
xs1435,IH15
xs1435,JCn20
xs1435,JoP2
xs1435,NR19
xs1435,PK7
xs1435,PMa5
xs1435,WiW9
xs16130,SlB10
xs14969,RBe5
xs5041,ASe10
xs5041,BE26
xs5041,CDM73
xs5041,FTu50
xs5041,GM227
xs5041,HHa54
xs5041,MdC16
xs5041,NiC10
xs5041,NT94
xs5041,RMp13
xs5041,StH18
xs16877,VtH23
xs7488,AOz10
xs14857,PY32
xs8950,DeD42
xs4225,AA16
xs4225,DL1
xs1075,AWj37
xs16729,UlG22
xs13072,LaW10
xs4440,RFl33
xs16752,VDa10
xs5545,AM21
xs5545,LlB55
xs5545,RaW59
xs2846,ChC7
xs2846,ChC11
xs2846,CR14
xs2846,DL4
xs2846,GC48
xs2846,HCs1
xs8647,CJ2
xs14611,PGr10
xs10188,GBS100
xs7452,AnL15
xs7452,JLB14
xs7452,JLB14
xs5632,BGH26
xs5632,FOz25
xs5632,FSc27
xs5632,HwM10
xs5632,LeN8
xs5632,PtC10
xs5632,PY37
xs5632,RYo10
xs5632,Z9270
xs8889,DAz35
xs8889,FC34
xs8889,VM5
xs2068,BtB3
xs2068,ClP10
xs2068,FT20
xs2068,GKc4
xs2068,JHe10
xs2068,JHe10
xs2068,JR45
xs2068,RCl5
xs12125,JGo10
xs12125,JGo10
xs8326,CBl25
xs9040,DL16
xs1024,HKo39
xs1024,JuD19
xs1024,VdS13
xs12313,JLG21
xs16216,SR30
xs10376,GKe8
xs12124,JGo10
xs12124,JGo10
xs14218,NJ12
xs954,MP11
xs17029,WCr22
xs16046,SHL2
xs7459,AnM27
xs713,C114
xs713,CBw36
xs713,CuB32
xs713,EG17
xs713,EG18
xs713,IrP21
xs713,IrR5
xs713,IrP21
xs713,IrR5
xs713,IrP21
xs713,IrR5
xs713,LlB36
xs713,LlB61
xs713,WAS125
xs713,WW44
nm0903677,IBC10
xs119,DHo1
xs119,FFC1
xs119,JNi10
xs119,RbD10
xs7094,ADx12
xs14423,OSo10
nm0000366,ATe10
nm0000366,ATe20
nm0000366,DRi14
nm0000366,FT10
nm0000366,GAg10
nm0000366,JPR10
nm0000366,JqD4
nm0000366,JqD5
nm0000366,JqD15
nm0000366,LB28
nm0000366,LB32
nm0000366,LvT25
nm0000366,MBn10
nm0000366,NcG10
nm0000366,RaR13
nm0000366,RoA57
nm0000366,RoP2
nm0000366,RWg10
nm0000366,YvR10
xs11678,InB18
xs11678,InB18
xs11678,InB18
xs6934,ABr3
xs1193,JDe1
xs1193,JDe1
xs1193,MGr10
xs14754,POC29
xs9054,DLD10
xs9054,HbR30
xs6935,ABr3
nm0741388,AEy16
xs14125,MWu10
xs17122,WjH10
xs5280,GRo1
xs16208,SR20
xs16208,SR30
xs7059,ADv22
xs7059,LAn1
xs7059,SBd10
xs354,JRu12
xs14527,PaW14
xs14358,NT44
xs7577,Ari15
xs1525,ElN11
xs1525,MLR29
xs1525,MLR30
xs1525,RaW73
xs1525,WlD53
nm0604989,JnL10
xs10688,GvS1
xs7018,ACy20
xs7018,HKo39
nm0002057,JJm2
nm0002057,JJm2
nm0002057,SLJ3
xs11764,IrR32
xs11764,JL10
xs11764,IrR32
xs11764,IrR32
xs11764,JL10
xs11764,JuB102
xs11764,PaH55
xs11764,StD24
xs1721,JoD11
xs1721,KeA43
xs9989,FrM10
xs4405,JSq10
xs10596,GSj2
xs10596,WFr11
xs14738,PMz10
nm0779866,PtC10
nm0779866,Z9895
xs1562,ElN13
xs12041,JDB11
xs12041,JDB11
xs1693,ICr28
xs1693,RiQ6
xs17476,Z9840
xs15200,RFu12
xs14344,NSv10
xs10186,GBS100
xs2496,HY10
xs8618,ChV13
xs3079,DaB13
xs3079,HH23
xs3079,RdR66
xs15302,RiS10
xs14679,PJ7
xs12074,JDy10
xs12074,JDy10
xs9103,DMi25
xs14403,OP24
xs12209,JJA10
xs12209,JJA10
nm0728476,GoM10
nm0000420,BeR12
nm0000420,IFr40
nm0000420,JiA15
nm0000420,JiA15
nm0000420,MiJ12
xs5842,HBe15
xs5842,MN8
xs5842,PWr8
xs16365,SuS20
xs16463,TCh2
xs9941,FPy22
xs16525,TGw10
xs4276,GeM6
xs4278,APa6
xs8708,ClS45
xs8708,MdV10
xs8708,PaC20
xs3757,GrD10
xs5510,BB6
xs5510,BB8
xs5510,IFr14
xs5510,JLT35
xs5510,VdS24
xs8692,CLi10
xs6242,KHu21
xs6242,MNe10
xs11787,IsF10
xs11787,IsF10
xs11787,IsF10
nm0000496,CrB10
nm0000496,DmS1
nm0000496,LHa10
nm0000496,RHg10
nm0000496,RRz4
nm0000496,WA20
xs13101,LBe10
xs13101,RS20
xs1629,MPr10
xs1629,SS11
xs12969,KRu10
xs12559,JqB5
xs4169,LSc10
xs5189,RWi33
xs4216,C122
xs4216,FkS10
xs4216,FoB30
xs4216,FoB50
xs4216,JWH50
xs4216,LlB62
xs4216,StW7
xs4216,WWn80
xs14103,MVP20
xs1332,ToG15
xs1772,SiN10
xs5127,CDM51
xs7320,AlW40
xs7320,KFr1
xs7320,W60
xs7320,WlD19
xs8709,ClW20
xs7599,ARu20
xs11615,IMd16
xs11615,IMd16
xs11615,IMd16
xs9514,ELC195
xs14394,OlS23
xs5869,WHu14
nm0000701,JCi20
nm0000701,JCi20
xs9346,ECn177
xs8340,CBt10
xs5363,GRH7
xs5363,RBe2
nm0005438,BrL15
nm0005438,RS26
xs8825,CWr3
nm0000257,AAl6
nm0000257,AAl10
nm0000257,AAl20
nm0000257,CCG24
nm0000257,CCr12
nm0000257,DRu15
nm0000257,GBl10
nm0000257,HbR10
nm0000257,JSb10
nm0000257,NcM10
nm0000257,NHy15
nm0000257,RMu37
nm0000257,RSp20
nm0000257,ToG8
nm0000257,WA17
nm0000257,WA21
nm0000257,WA25
xs4736,NoL26
xs5376,FrP14
xs5376,MiA18
xs5376,MuB5
xs5376,PUs5
xs8720,CMt10
xs13031,KV25
xs6749,DCs30
xs400,BKi12
xs400,FCr11
xs400,HeB15
xs400,JAv10
xs400,JAv18
xs400,JeC14
xs400,JAv10
xs400,JAv18
xs400,JeC14
xs400,LuM10
xs400,MF4
xs400,RAl85
xs400,RbR12
xs400,TBl21
xs400,WA19
xs10086,FTu7
xs7860,BE21
xs7860,BE22
xs13998,MS19
xs13998,WA11
xs1982,BW2
xs1982,H33
xs13731,ML12
nm0005359,BPi10
nm0005359,VNu15
xs5176,AA29
xs5176,ACa50
xs5176,CoB3
xs5176,CR12
xs5176,CR18
xs5176,DuN2
xs5176,FJS14
xs5176,H31
xs5176,HuJ10
xs5176,JCn3
xs5176,JCn3
xs5176,LNm10
xs5176,MiA6
xs5176,MiA11
xs5176,MP25
xs5176,StB2
xs5176,TRs8
xs13678,MkD10
xs13678,MkD11
xs3371,CJ2
xs3371,H25
xs3371,LGt19
xs3371,LOl1
xs3371,LOl4
xs3371,MP13
xs3371,MP17
xs3371,MP35
xs3371,RDL15
xs14630,PlA101
xs15603,RSp20
xs9729,FCk1
xs9729,HeD116
xs9729,WiC51
xs15235,RhM34
xs8205,BW11
xs6888,AAl20
xs6888,CCo4
xs6888,IBa12
xs6888,IBa16
xs6888,IHu11
xs6888,ILf10
xs6888,IHu11
xs6888,ILf10
xs6888,IHu11
xs6888,ILf10
xs6888,LCl10
nm0421105,IiS17
nm0421105,IiS17
nm0421105,IiS17
xs15371,RMo1
xs10272,GeK5
xs4836,AL22
xs4836,DGi10
xs4836,DMi27
xs4836,IrR6
xs4836,IrR6
xs4836,IrR6
xs4836,LlB64
xs4836,LlB83
xs4836,MdC10
xs4836,MiG35
xs4836,PeG3
xs4836,RWa72
xs1979,KRz4
xs1979,LGt23
xs1979,TRs3
xs11818,ISy20
xs11818,ISy20
xs11818,ISy20
xs13559,MeF10
nm0487110,MWz10
xs11281,IAv19
xs4064,Z9530
xs2082,ChC4
xs1673,HKo13
xs1673,HY17
xs1673,WW41
xs16002,SFr43
xs11622,IMd17
xs11622,IMd17
xs11622,IMd17
xs11204,HPC10
xs13370,LuR8
xs7411,AMr15
xs2021,GDa10
xs2021,JSg18
xs2021,SWm6
xs14916,RAl93
xs6628,BdY5
xs6628,IBo4
xs6628,JIv37
xs6628,JIv37
xs6628,LJe4
xs6628,PMe30
xs6628,RAs10
xs6628,RD4
xs6628,TeB10
xs12405,JN3
xs12405,LlB100
nm0004793,PAd13
xs17055,WFr13
xs1755,IPC25
xs1755,IPC25
xs1755,IPC25
xs5871,RDL3
xs5871,RDL5
xs10835,H72
xs748,BVi12
xs748,EBS30
xs748,EL52
xs748,ElN2
xs748,GC4
xs748,GCt20
xs748,H3
xs748,H4
xs748,S13
xs748,ViS58
xs14069,MtC12
xs6193,JHj10
xs6193,JHj10
xs6193,PBo3
xs11685,InB20
xs11685,InB20
xs11685,InB20
xs11811,IsS11
xs11811,IsS11
xs11811,IsS11
xs14736,PmR1
xs12352,JLo27
xs15494,RoT20
xs10266,GeE10
xs15898,S10
xs4248,EWS4
xs4248,FPy22
xs4248,WFr36
xs4248,WHu14
nm0457557,ShI50
xs10780,H38
xs6058,LiA20
xs178,RbD10
xs178,WiH10
xs7373,AMe10
xs6245,H4
xs1532,AnM16
xs1532,EK4
xs1532,EK10
xs1532,JLM16
xs1532,LSm10
xs1532,StH3
xs1532,TG21
xs1532,Z0410
xs11719,IPK10
xs11719,IPK10
xs11719,IPK10
xs7188,AiE10
xs14334,NR19
xs1452,BW5
xs1452,CDM77
xs1452,ElN15
xs1452,FPy1
xs1452,FPy20
xs1452,HHa39
xs1452,IgR2
xs1452,IgR15
xs1452,IgR2
xs1452,IgR15
xs1452,IgR2
xs1452,IgR15
xs1452,LCh15
xs1452,NR1
xs1452,PHt8
xs13991,MS10
xs12739,JuA103
xs7737,BaD35
xs362,JNs104
xs362,JuA104
xs362,LeJ10
xs938,HMo10
xs938,KSm5
xs938,MSz8
xs3442,VF43
xs12548,JPM5
xs12548,JPM5
xs12790,JVm17
xs9012,DIr10
xs15832,RWh8
xs4028,WmK18
xs14595,PFa10
xs12304,JLG11
xs12304,JLG11
xs17188,WRe40
xs11768,IrW10
xs11768,IrW10
xs11768,IrW10
xs12413,JnD6
xs3490,C113
xs3490,C117
xs3490,C120
xs3490,LlB62
xs3490,WMG10
xs17369,Z0405
xs2221,DTa105
xs2221,FZ11
xs2221,JuA100
xs2221,RSt109
xs12460,JNs105
xs8172,BTh15
nm1440266,CiS40
xs6622,JSg12
xs9776,FF15
xs10716,GxR10
xs15653,RSt342
nm0942668,ADz10
nm0000614,ACu15
nm0000614,AMi10
nm0000614,CCo14
nm0000614,DPs13
nm0000614,IMT10
nm0000614,IMT10
nm0000614,IMT10
nm0000614,KeR10
nm0000614,KSm5
nm0000614,SGu10
nm0000614,TRb10
xs12336,JLM9
xs15802,RWF4
xs10873,HbD10
xs716,ACj126
xs716,LeP10
xs716,NLl106
xs716,WiC55
xs2253,H7
xs12147,JHr20
xs12147,JHr20
xs11612,ILy10
xs11612,ILy10
xs11612,ILy10
xs14991,RbW10
xs12128,JGo13
xs12128,JGo13
xs2216,JSz3
xs2216,JSz15
xs2216,SS6
xs2216,SS8
xs15171,RFG35
xs9266,DWG57
xs411,DaV1
xs411,FT15
xs411,FT20
xs411,FT21
xs411,JLG40
xs411,TnM10
xs4954,EZw7
xs4954,ILd10
